id_dataset,id_spotify,url_spotify_preview,artist,name,clean_tags
1491c9f85971b13a687f4d4b78cb0279,23ZMxdzO7LUKGv6RJrQkun,https://p.scdn.co/mp3-preview/fafbed2f128b9e080fb4a43cdd2d8c4e7def8405?cid=774b29d4f13844c495f206cafdad9c86,Domenico Scarlatti,"Keyboard Sonata in G major, K.169/L.331/P.247: Allegro",classical
5a2bd522f3415fb788a6fa2ee7eb1529,6KjF13HAnLNM4STXKGYGRE,https://p.scdn.co/mp3-preview/cc1c99061ebc8b4e9c6382109560215d926098ee?cid=774b29d4f13844c495f206cafdad9c86,Isaac Shepard,Before Dawn,classical instrumental
b2b649c88225644335fd5f4fe3b21623,4uLOnIQGU3eZbCbJs7Xs7G,https://p.scdn.co/mp3-preview/e1840c8e41b52d7b5f3728f491297b998f244dfe?cid=774b29d4f13844c495f206cafdad9c86,Richard Wagner,"Die Walkure, Act III: Ride of the Valkyries",classical
727fef6eddd166251d04c4f446c0eee9,2S8n2W7VfJvwgM7K2DfefT,https://p.scdn.co/mp3-preview/010e51257da05393f3e15e0ac23083da82890af0?cid=774b29d4f13844c495f206cafdad9c86,Penguin Cafe Orchestra,Air,classical ambient instrumental
c7738add757e70739fdd81b39264df7c,0pLLUmIXt7DNEhGJSUOnQg,https://p.scdn.co/mp3-preview/b49493ec9b8892d7b5b5b55cdbaaa3724a1ad9cc?cid=774b29d4f13844c495f206cafdad9c86,London Philharmonic Orchestra,"Requiem, K. 626: Lacrimosa dies illa",classical
df670d4430a442d180a846fd6fd42157,0RnN0IP7nkUorg8iX4RZFZ,https://p.scdn.co/mp3-preview/ecf60f3001515d2211ce40c16d37ffcb49d72390?cid=774b29d4f13844c495f206cafdad9c86,Yann Tiersen,La pharmacie,classical instrumental
e7480068a8d6cda5977a3950e81e9b32,12e0xzxNcUT4C4dvwsfqC8,https://p.scdn.co/mp3-preview/4bd782c1996b305873ba62541fd0d6f213d4fbf3?cid=774b29d4f13844c495f206cafdad9c86,Hans Zimmer,Mogadishu Blues,classical instrumental
585b18c9e61696ce3f83a83491cd81b6,6y3uJXjU4PAVXpAwHduUtn,https://p.scdn.co/mp3-preview/3d167f476b8cbcebb0762c81485f1827d8c1f859?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,Masser,classical
5f81e0f847829be29319f9bff7bd08d3,5xqR5WoRcUGJdTZVKrA1dq,https://p.scdn.co/mp3-preview/48694b2ac39dca5f8952e4c308aff6300373dbb8?cid=774b29d4f13844c495f206cafdad9c86,Sarah Brightman,Beautiful,classical
a572e6cefb4af024f0cf2899c0dbf47a,2vlGUiw9lK2cpo72jrrLoA,https://p.scdn.co/mp3-preview/9b56f867d54d930eb23b574a3aafc9f9ddad045a?cid=774b29d4f13844c495f206cafdad9c86,Lesiëm,Vanitas,classical
718c24458e6a1cff7fe674ed24d48869,0BMlj2sdqU7nGOaslCSShu,https://p.scdn.co/mp3-preview/109fa31535172a4e39ce472df38d08aa52715fb4?cid=774b29d4f13844c495f206cafdad9c86,Gabriel Fauré,In Paradisum,classical
8c1968023c434dbf7ff43cc575ea5e41,1EqnSviDbv2vpuDRCFNfmP,https://p.scdn.co/mp3-preview/31d181d7548f55dcba9f19e3f325311848d126a1?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,Tooth and Claw,classical
d041aa13cb9317a2fc3db4a23e306e07,0Cj61UF2xHiijBlbdaSw0z,https://p.scdn.co/mp3-preview/b724ca70cb8789bfb090cbd37fac9d62e1a2b8f2?cid=774b29d4f13844c495f206cafdad9c86,Within Temptation,Ouverture,classical metal
c8ca89b033bc23053a335b00fc62ffe1,0AIcAAf40MEZPrJWlhRxAB,https://p.scdn.co/mp3-preview/b6db1c32e408dc262a89ac274ea31ea10ac5e643?cid=774b29d4f13844c495f206cafdad9c86,Penguin Cafe Orchestra,Oscar Tango,classical ambient instrumental
967f7a33e8cdd2ce9e1f1eadedeee09b,0bBbCsh7KYOQ2Y1HmqXd4x,https://p.scdn.co/mp3-preview/98b4c9043dd117bf979471b0afa27a33d78eace6?cid=774b29d4f13844c495f206cafdad9c86,Josh Groban,You're Still You,classical
32590d2770b511841077333b859fda0c,6HwBQAFjFEETybgQNkI5vd,https://p.scdn.co/mp3-preview/35afd301c94b36753e7f58120fafccb249d35e1f?cid=774b29d4f13844c495f206cafdad9c86,Richard Wagner,Die Walkure: Ride of the Valkyries,classical
b7d087431cede4e6d34ba9c4d7dcb7d6,0AcFsf9FGjL1Al2RBQ1Crq,https://p.scdn.co/mp3-preview/439f464362d93fec289b56178beb7e7642676b20?cid=774b29d4f13844c495f206cafdad9c86,Sin Bandera,Kilometros,classical
cb6974f2991919504bf0ab1dcc701339,0T2EQ9dH8wysHx21eG4aOT,https://p.scdn.co/mp3-preview/3b69d7b7e2f98433b05343f8f1335e2630df1f66?cid=774b29d4f13844c495f206cafdad9c86,Arcangelo Corelli,La Folia,classical
0c3118aeb85414e6b520031c697fcda2,4V4VuNh68MJzUoGPyyHMa7,https://p.scdn.co/mp3-preview/51c2fc550029b5c5acf3a85ee35dc1d3eaa0a475?cid=774b29d4f13844c495f206cafdad9c86,Basil Poledouris,Hymn to Red October (Main Title),classical
4434c2d509f649d8150b7fcd15064a31,3s3FXouKFfqixiSf2uQHLD,https://p.scdn.co/mp3-preview/d707f7aeb6e1f0306bbe64a31fe3ab058b3abe4b?cid=774b29d4f13844c495f206cafdad9c86,John Williams,He Is the Chosen One,classical
eb4b5616cdb8042b0f15b57b26565dce,1v8mEfH69e1ib1DD9Yp1X9,https://p.scdn.co/mp3-preview/34cf00cef6402d094609fa6c5bcba28402935ec2?cid=774b29d4f13844c495f206cafdad9c86,John Williams,Becoming a Geisha,classical
2cd636342c824179c63fcd24225cc031,5TxxZR8sWLTNNDoszgKfjl,https://p.scdn.co/mp3-preview/9f7f0f3c827b609b70b1d393a90f69056bda14ae?cid=774b29d4f13844c495f206cafdad9c86,Ludwig van Beethoven,5th Symphony,classical
58751f2ce4608ff544515e481e362712,0qs3Awh7FjNA4YynY5H9mR,https://p.scdn.co/mp3-preview/837d1dc08b7daf6c801ab7427f1f274508ba01d4?cid=774b29d4f13844c495f206cafdad9c86,John Williams,The Moisture Farm,classical
c597b22840835cdee0534c05826b9c08,0AbYvKBvXw2XoXZGIr8UAZ,https://p.scdn.co/mp3-preview/295adbd26907004405f47d5db04d4e443f915083?cid=774b29d4f13844c495f206cafdad9c86,Yann Tiersen,Ballendaï,classical instrumental
df46b348f8d21f9d7031fb48b8fe4448,7a5J1W28QflBcIbbsWZwdV,https://p.scdn.co/mp3-preview/c71b22c27d2304c7c4203c497ea5bbf980f41c74?cid=774b29d4f13844c495f206cafdad9c86,Fabrizio Paterlini,Veloma,classical
3ad28f8c7270624dc027b987a7ce0939,0QWsU7rdcjFrsVw2O2uC0J,https://p.scdn.co/mp3-preview/cbb53fb7ca3d26b7dd3770e00d1bccd9ee99f640?cid=774b29d4f13844c495f206cafdad9c86,Celtic Woman,Someday,classical
9992aaa4e5339c21b134ecf7855a8cad,5A6R7xh2NYE5gSTDSeUosJ,https://p.scdn.co/mp3-preview/6b3ffcf7c8f9af0813814ddaf3de47fb8af5d4ec?cid=774b29d4f13844c495f206cafdad9c86,John Williams,The Werewolf Scene,classical
f87576eee7b69168252f73391636d963,1f2elZgUitqMmutiJ5ZTU4,https://p.scdn.co/mp3-preview/a30da10026d15b68b91cda3f51d3b3c346d34856?cid=774b29d4f13844c495f206cafdad9c86,Hans Zimmer,Tribal War,classical
9f62004fc8d730d07859f7f6e93229a0,1lTyl01LNuG4yTqLpad0lx,https://p.scdn.co/mp3-preview/8d3566ba11dfd6db7efccbf7c9892efe639cf8c6?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,A Winter's Tale,classical ambient
88df1335cdd96d7ce75941a7abcf5ef0,3H3iYapRNZvwrZKADAjbUf,https://p.scdn.co/mp3-preview/bbec49aabfc60568579f38c3a4114d52685b4c5f?cid=774b29d4f13844c495f206cafdad9c86,Jelonek,Lorr,classical metal instrumental
9bad3bffaba1c73ec3a9cc29c4278327,2y9YbDnD0SsmqBswPtY6QU,https://p.scdn.co/mp3-preview/5eeb70c88f2e649cba40e8d7ce7c38e10d27faa4?cid=774b29d4f13844c495f206cafdad9c86,Steve Reich,Piano Phase,classical
52f90c6db68abd3dfa23a4ece8591153,2yTSSqnbPJDsEYWIYR2GPg,https://p.scdn.co/mp3-preview/0083a63b95e3820c13736462b441f2abbbd6fafb?cid=774b29d4f13844c495f206cafdad9c86,Max Richter,Spring 1,classical
239e7d75d9b6b80954b81e47b0ba1b12,5UeAWGpreL14gRHvwojZAw,https://p.scdn.co/mp3-preview/d4f5c928b14faf9aaeffc5759e60a6a291435299?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,The Jerall Mountains,classical
d95edbe5e1dc8076a16d340f997f7bc5,1GI5FC3Hstysg2K1Dc0MWV,https://p.scdn.co/mp3-preview/79777e38727e71291d45bd3cd529eff42fae2399?cid=774b29d4f13844c495f206cafdad9c86,Johann Sebastian Bach,Concerto n°5 en Ré majeur BWV 1050: I. Allegro,classical
0df95038074782491aaa2895676c698f,0ZoepubjBWART02pmudr2C,https://p.scdn.co/mp3-preview/7abd73388f19951b4353270397525ba948b387f6?cid=774b29d4f13844c495f206cafdad9c86,Max Richter,Verses,classical ambient instrumental
82dd3a88f37db78236a7ceb932570b9d,00ls0hPdqjM5y9kQcEsO5e,https://p.scdn.co/mp3-preview/da69d85e41d85b89056fc21737d8646c01fb5d29?cid=774b29d4f13844c495f206cafdad9c86,Ludwig van Beethoven,Coriolan Overture,classical
20ae0835c51a25871fe2cb37761db18b,03c6MwnQkhBYF3vZqYNvs6,https://p.scdn.co/mp3-preview/35ac015652559868098844d5c6580a1c57538c3d?cid=774b29d4f13844c495f206cafdad9c86,Wolfgang Amadeus Mozart,Overture,classical
c72fb793830a8aab957c00e54b80a77e,0jVDUBHY2SziMS3MwhKBpJ,https://p.scdn.co/mp3-preview/2ea1c33dab4ff5f5e094f7e3c5430d0042637192?cid=774b29d4f13844c495f206cafdad9c86,Enya,Deora Ar Mo Chroí,classical ambient
773dc0ba2059ca76f8339b45a2402451,0edqapHPfT2k40CnZKZAhw,https://p.scdn.co/mp3-preview/f76a181fab3fac0b3b3f78cb66a00d2b98077bfb?cid=774b29d4f13844c495f206cafdad9c86,Maurice Ravel,String Quartet in F major: II. Assez vif - Très rythmé,classical
ab0f863dbbdf2506830621ff7c5a4e6f,04cZp0oV5fEg9qiCuxneKR,https://p.scdn.co/mp3-preview/23a734b1ddcff1e19ca3a3934da09daa3a8ab7b4?cid=774b29d4f13844c495f206cafdad9c86,Gustav Mahler,"Symphony No. 1 in D Major, ""Titan"": III. Feierlich und gemessen, ohne zu schleppen",classical
9dc48348289e73c453bb7242496b6c2d,60HuniVUrcBhRZuYw4lyyh,https://p.scdn.co/mp3-preview/3c7555511bd61eb6dc74c51489300a46ed1cfd49?cid=774b29d4f13844c495f206cafdad9c86,Moondog,Stamping Ground,classical instrumental
00228ed726def5b4ce9872f2f3a722eb,4ZSZOQ6lkdfdaGhG3A8Llk,https://p.scdn.co/mp3-preview/f613fe9a868513414825c966316fccbd24468790?cid=774b29d4f13844c495f206cafdad9c86,Carl Philipp Emanuel Bach,Allegro,classical
25ffc48260197e85478a7ba1db0cd2db,0ri0f2LmvJJrKnse2ODvAr,https://p.scdn.co/mp3-preview/da2635dbbce4f5ca2113f1ec04d7192613d9fe41?cid=774b29d4f13844c495f206cafdad9c86,Harry Gregson-Williams,Arrival At Aslan's How,classical
d16e1f31fc7fd990f5f2fb95dcda14d6,3p6vMHvCBK6G5Z2HiRqJw6,https://p.scdn.co/mp3-preview/f8399e01022bc07774edc12c64e83708d7686d23?cid=774b29d4f13844c495f206cafdad9c86,Zoë Keating,We Insist,classical
d9da238b7d63510f2aaeb029cc1f03d6,4ouuf5R1MVDtqPnLMRbM0z,https://p.scdn.co/mp3-preview/b449732df9dbfd0dcb6a693f54b202aad64243ec?cid=774b29d4f13844c495f206cafdad9c86,Patrick Doyle,Sons of Odin,classical
a2edb70c581ad99f7aef940ff16a4d5b,0qSGX0u6IWMDwehTZ75fUu,https://p.scdn.co/mp3-preview/ff73820b456939cb81dd65e351290c11e8658d72?cid=774b29d4f13844c495f206cafdad9c86,Peter Gabriel,With This Love,classical instrumental
105948ed9ad741e122677ae9dc635ac6,0pyKuk3bYFSzPIysym8ioN,https://p.scdn.co/mp3-preview/5798e669562a6b531b79077ca428a1b69e980143?cid=774b29d4f13844c495f206cafdad9c86,John Williams,Hogwarts Forever! And the Moving Stairs,classical
d2cc0ad37c1665c306d5220819fa8a95,0runRgtyLJR3qDnAwT1ET0,https://p.scdn.co/mp3-preview/0643b798b08904ec38cb1d9da47d736299e4900e?cid=774b29d4f13844c495f206cafdad9c86,Brian Wilson,Our Prayer / Gee,classical rock
59e07d4b540970cd4ff9e168eb601a76,2ypFAG1r7B2Up9eGMOago2,https://p.scdn.co/mp3-preview/3b81c13e5d27336ac3fc5d761f67852ac261c6fd?cid=774b29d4f13844c495f206cafdad9c86,Jay-Z,All Around The World,classical hip_hop
a4cb95f85db5db479afa2885b3a0611a,06kBbizDHD9p5Lcb1rBpjh,https://p.scdn.co/mp3-preview/1838ca11219bf23003e2a495ba2b8de36139e7ac?cid=774b29d4f13844c495f206cafdad9c86,Georg Friedrich Händel,Minuet,classical
f417f3ebfe04517bf9c45fa589921587,16x3sDi7HvrI4wtDiZGZsg,https://p.scdn.co/mp3-preview/6f7783f17d80a08e54bf0d499168281d5bf71982?cid=774b29d4f13844c495f206cafdad9c86,Peter Broderick,Maps,classical acoustic
25bc32f704bb2eaea0cbf6cf5f2c8dd7,0y5u8YRqydwjCTU7fp1z65,https://p.scdn.co/mp3-preview/0a8d6bda4e8bdc2b0d45918ad120ba087022a835?cid=774b29d4f13844c495f206cafdad9c86,Mother Falcon,Marigold,classical
28915533611f4034753f6b613d451b35,0xwjJ9vKkcGcZKIjMG1L9G,https://p.scdn.co/mp3-preview/dd785b576f053f234fc41729f9c149f49b69bc00?cid=774b29d4f13844c495f206cafdad9c86,Sarah Brightman,La Wally,classical
714e04fb04cb8595369360c900bf0455,5cpZefAAqb9T3yTnETX88D,https://p.scdn.co/mp3-preview/594b1a29dfb0fa975f4c2f9a9d3a726f571d04fd?cid=774b29d4f13844c495f206cafdad9c86,The Flashbulb,Blackout,classical calm ambient
ba36aed821082fb4b3114bbba9ed392e,0Mzno0dC7GEL43bGorGxJb,https://p.scdn.co/mp3-preview/c7bcd36e29120c543205946b4effe1e9a7f62ba6?cid=774b29d4f13844c495f206cafdad9c86,Hans Zimmer,Of The Earth,classical
87304bd69a7350e006bd2bbea58ec9c8,1bEqXvaX6Nstp3Gqeoosv7,https://p.scdn.co/mp3-preview/a4e0e2ca9f0489a1fed82986244c59f47bfa570f?cid=774b29d4f13844c495f206cafdad9c86,Paul Potts,Caruso,classical
f4c00d902a2241991c8f9b2ba2031229,09onaUWU8ZtrhriAQ4gjYG,https://p.scdn.co/mp3-preview/b335b5d31b52154f2d0ab170589fcca798d668b3?cid=774b29d4f13844c495f206cafdad9c86,Johann Sebastian Bach,Largo,classical
a7e4c3883d7f6c91fac160cd3da84044,6lN5IqtckgT4MkFYPwWZBk,https://p.scdn.co/mp3-preview/3204f754035c46406d1258ca08e5923caa81f59d?cid=774b29d4f13844c495f206cafdad9c86,Rhapsody,The Wizard's Last Rhymes,classical metal
5fc5f4e75016dfc45f3a9abb3e14b801,0lP4hCYgun448sT3cEcJsm,https://p.scdn.co/mp3-preview/4d31edde1444304e339b13f3bfe2bdbcec5e2373?cid=774b29d4f13844c495f206cafdad9c86,Claude Debussy,Arabesque No. 1,classical
7012a9c349b20658e3ba5fa643c412a4,0iq7A0icJpDVcSGMzXP9sK,https://p.scdn.co/mp3-preview/08a81e6ef6b6789b053685ae1597de2962441926?cid=774b29d4f13844c495f206cafdad9c86,Gonzales,One note at a time,classical
17cdea396018ebd5acdd0b3b1f77b516,0yPIUYadQmL88v6q3QAeyN,https://p.scdn.co/mp3-preview/2cad8c6e0cfe719a3cefb6ba8fc0efea190fb743?cid=774b29d4f13844c495f206cafdad9c86,Hayley Westenra,Summer Rain,classical
0d737ecdcf90bd25003401c14af87fd3,002wymwVgNYc6jtjJfFZNF,https://p.scdn.co/mp3-preview/6bc15bd63f11e600b58753a9b16919e2310a1d6e?cid=774b29d4f13844c495f206cafdad9c86,Finghin Collins,"Nocturne No. 2 in E-Flat Major, Op. 9",classical
4324e0032726fb98a835f0f6169c9a46,09mnFVnPuZS1KzfYim6xh9,https://p.scdn.co/mp3-preview/b83b70f1dd0fb3c607c15aa5a213dbf8774d51b4?cid=774b29d4f13844c495f206cafdad9c86,Maria Callas,Casta Diva,classical
cf734cc4cdab755d42c6d11fc59ee1c2,0uiJdtMP5zCCaQcSYYLQbJ,https://p.scdn.co/mp3-preview/94912375e234f09eba5b5a6c8a4d0be0d53f1175?cid=774b29d4f13844c495f206cafdad9c86,Estopa,Cacho A Cacho,pop rock classical
c0fad0e35005e5409f6a9b8ffaa28133,0pjCsB0XNSyqM9UazlTODC,https://p.scdn.co/mp3-preview/eb74db089d940e4dfbe684e69f168217969a5ab2?cid=774b29d4f13844c495f206cafdad9c86,Dmitri Shostakovich,Jazz Suite No. 2: VI. Waltz 2,classical
1ee8af28053bbbf0b237453e54f12ea1,4cOtkebw7eJoDEW6uzybMN,https://p.scdn.co/mp3-preview/41ce062fc094a9b915bbd8b67c8a289250f19d96?cid=774b29d4f13844c495f206cafdad9c86,Dario Marianelli,Knives and Bullets (and Cannons Too),classical
325550826b2a0660f5894016496fb490,18GaQxZ5bBQ5QVu1Whk2h0,https://p.scdn.co/mp3-preview/ddcbf357a1537d678fad8c34d0e2a41308863f76?cid=774b29d4f13844c495f206cafdad9c86,Céline Dion,My Love,pop classical
db9c19038a123e72fa857b0188ba4eae,0yXiJSYPSxshb0HC6nB4BR,https://p.scdn.co/mp3-preview/9417126e1f5353f68475750928d7491b98c06b1d?cid=774b29d4f13844c495f206cafdad9c86,Josh Groban,In Her Eyes,pop classical
7d1a4fc28da9c1a4ccfb2c9807d60db3,1G7G1BV41RtiD79pQliTfm,https://p.scdn.co/mp3-preview/3e4a96e00903e5fe4b2e4365112b8433b04fb729?cid=774b29d4f13844c495f206cafdad9c86,Il Divo,En Aranjuez Con Tu Amor,classical
ff4ca05b1343de25e8c7f685485b0252,2bPr6coWMk7fxpXRXHaLAq,https://p.scdn.co/mp3-preview/b71b1c4129051bc9a99de3f1861fd3270bd19b07?cid=774b29d4f13844c495f206cafdad9c86,Steve Reich,Music for 18 Musicians: Section II,classical
ce96407f6eefdbd42afab5c25139f599,02gVbPnVbrMZQmBuZi72s9,https://p.scdn.co/mp3-preview/7ff0d459ea60d6beaee2a82f8c40a38fff18082e?cid=774b29d4f13844c495f206cafdad9c86,Edvard Grieg,"Peer Gynt Suite No. 1, Op. 46: I. Morning Mood",classical
802e547a7c4260ba3da7f8c4430d852c,1pkFugGWRXsQVPVBj5GCbo,https://p.scdn.co/mp3-preview/cccb5305fc70f80013db25956d6b30b880e2e5ba?cid=774b29d4f13844c495f206cafdad9c86,Terry Riley,In C,classical
7f089773aa70991e61711ea9cd4326b8,03IlWexscleuidLPOppBLg,https://p.scdn.co/mp3-preview/851b3bed7c9bddba086615904f2eb036d142cba1?cid=774b29d4f13844c495f206cafdad9c86,Charles Ives,The Unanswered Question,classical
366615818dd3e8d33fdd6670a5c59a99,0BU9yExiSufb4Wp7kngDHf,https://p.scdn.co/mp3-preview/1f7dfa1a8c45aeb2e3fc20366db51b15dfe2c184?cid=774b29d4f13844c495f206cafdad9c86,Pelican,Forecast for Today,classical metal
17fd2dbb9a16d30f4b7c787383806f53,0KIXVwyNlBjcvMG5DH2WhY,https://p.scdn.co/mp3-preview/31a101da3ba3b1503a207c1c814a5c87aa259eb6?cid=774b29d4f13844c495f206cafdad9c86,Jóhann Jóhannsson,Tu non mi perderai mai,classical ambient instrumental
f2b02d1109b4dd17a2c8139fcfa1404b,4DCatAYSczuyFomvmXuNNx,https://p.scdn.co/mp3-preview/0795d78270feff53884759d28e3f1603374b4d65?cid=774b29d4f13844c495f206cafdad9c86,Harry Gregson-Williams,Better Man,classical
4227e990fb485ee4211cb6d87a29b9bb,0tIrGxYh33g4FuENfLECwn,https://p.scdn.co/mp3-preview/ec5089696f9b4b00b4c31e1532e0c3802079089d?cid=774b29d4f13844c495f206cafdad9c86,Edvard Grieg,Peer Gynt - In The Hall Of The Mountain King,classical
74c40ca8bd2b0e260186e2edd352ef49,0fj2448MQPxUeRNxzdnG3v,https://p.scdn.co/mp3-preview/89eb606b820ff258954b56ad57794466e7983fc5?cid=774b29d4f13844c495f206cafdad9c86,Bruno Coulais,Les Choristes,classical
2a4f8b90f1457577cc28c4aca1ce30aa,03ufxV5nYMZ3hL6Hm6iVl9,https://p.scdn.co/mp3-preview/e0ff852056d4ee0892ec580450974e6889d631de?cid=774b29d4f13844c495f206cafdad9c86,Hayley Westenra,Wuthering Heights,classical
f2bff73743c76518667084aa9571a874,23uNRhqWZuwJvFGW1oSECE,https://p.scdn.co/mp3-preview/331db7a6d27cac6755f2c032f018c43bb1ff06b4?cid=774b29d4f13844c495f206cafdad9c86,Kaizers Orchestra,Bak et halleluja,classical rock
798123e62c8dd41bd4be309ca8065b1a,1jxBfE9YtOn9Qfv8EvkE4x,https://p.scdn.co/mp3-preview/2182279489cb2efd678b91b97d90ce3333d29153?cid=774b29d4f13844c495f206cafdad9c86,Jelonek,Beech Forest,classical metal instrumental
d8141a15ba049c722791fd3d3066afcf,4Fproek7uXgqMyUgCFJcWt,https://p.scdn.co/mp3-preview/15b6bd242dd6d3a6ab2f84975a473e147a0dace2?cid=774b29d4f13844c495f206cafdad9c86,John Williams,Gilderoy Lockhart,classical instrumental
11b3bc9198c8536f95bee816bbb70d7a,1bsvh25RJMXx8Lei1oqAaQ,https://p.scdn.co/mp3-preview/05d370081c1c458a7b5a8c1c6fbfc1b077125a39?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,Death or Sovngarde,classical ambient
407577105dce6d804f228c1d11110d8e,1kJm1AW3RULBg6DxKqO0On,https://p.scdn.co/mp3-preview/515218eb7ba3019e931e1703af9b437fd54636d9?cid=774b29d4f13844c495f206cafdad9c86,Howard Shore,A Good Omen,classical
992370485ca9c4c2eaba385b5654fa83,084PVPr8KBoMsefA9OT4r4,https://p.scdn.co/mp3-preview/6bd08f35ba160f4b127ef4418808dcb214c2196f?cid=774b29d4f13844c495f206cafdad9c86,Modest Petrovich Mussorgsky,Pictures at an Exhibition,classical
a0e57f46aa2097db163b36a1bc3a22c9,3z2nVKwb5VBgfZVjH64JcT,https://p.scdn.co/mp3-preview/fc658ac9396bd50cca9cd0cec9d28f8e793df9ce?cid=774b29d4f13844c495f206cafdad9c86,Alexander Scriabin,"Vers la flamme, Op. 72",classical
a1612143baf66973cb1def902402f8a4,0yS5xBA2nTr3vFswp9LQ13,https://p.scdn.co/mp3-preview/e838ec490fc92249b02d5c65ab57f6b4412207ac?cid=774b29d4f13844c495f206cafdad9c86,Emilie Autumn,Leclair - Tambourin,classical
643faee33ede29540e238ee4e92248aa,54xlGZuGYL6rUtveYvNq0O,https://p.scdn.co/mp3-preview/f542afb3cc254eb4581eea64b434f7eaa0afd04e?cid=774b29d4f13844c495f206cafdad9c86,The Flashbulb,Kirlian Changes,classical edm ambient
29c270ecca9bc305b56f3b44b55f1f52,01nMnUFz7prrd44zNqw17P,https://p.scdn.co/mp3-preview/be9b0fba51b4c5f1e553a9b1ebc7f15e95d04b31?cid=774b29d4f13844c495f206cafdad9c86,Paul Dukas,The Sorcerer's Apprentice,classical
fa6d151a4e19c0fc341b9c3146b3d5e8,2o5RzWtpQ2A52MV0tNlaHK,https://p.scdn.co/mp3-preview/abe0c8f315571240cb86593636c1e364d43f4a8b?cid=774b29d4f13844c495f206cafdad9c86,György Ligeti,Continuum,classical
703d684628bed8a9fe3a695f0f15c151,1S6hLnQon7nzSqPXuG0clk,https://p.scdn.co/mp3-preview/7863df2a85ca3d0f8b9c7ad74428779256e98275?cid=774b29d4f13844c495f206cafdad9c86,Roberto Cacciapaglia,How long,classical
1049fbbed6c56905d18cb1221d15a681,0w2OW2wHawQ08AYBaHlxgL,https://p.scdn.co/mp3-preview/c8e5f4073adcfd602a2f669b4a9b148c71199717?cid=774b29d4f13844c495f206cafdad9c86,Josh Groban,Petit Papa Noël,classical
e8414e11e163d141b699b3deaffec85a,7oJrV51fQsWZ1QACzPbhT3,https://p.scdn.co/mp3-preview/d289ff51d2cf670cbfa9b6abdc9cf475d56524c3?cid=774b29d4f13844c495f206cafdad9c86,Dark Moor,The Gates of Oblivion,classical metal
d5614fc77e4f523186d166ec4cd70143,0HR28yX0TIvw5bIR3lhdcg,https://p.scdn.co/mp3-preview/e41dd6cdde7fa144b07329fcb3ac63851fbe2e3a?cid=774b29d4f13844c495f206cafdad9c86,Jelonek,MachineHat,classical metal instrumental
af2e69bc1819d36c6d818d6b728b0ef0,4Eqh496JEBY3yiiGTZU1i3,https://p.scdn.co/mp3-preview/53e0fe8830efb20eb46c22a12dfee7c16e11dec8?cid=774b29d4f13844c495f206cafdad9c86,Christopher O'Riley,Fake Plastic Trees,classical
328d1abed793295f0b4dd72f8d445ad5,4P0ZE4efKawF8McuoE8JwA,https://p.scdn.co/mp3-preview/2f01cf6d26bd7ad8d75ae5d6f8d3f8125edd000a?cid=774b29d4f13844c495f206cafdad9c86,Anton Bruckner,"Locus iste, WAB 23",classical
b7a8983c73f26a3c29e09edbed88b1b1,0d0AdotU315Ax6JL7TsylS,https://p.scdn.co/mp3-preview/b3d73280b2f38dcf2355b40e5718c4d08f89b673?cid=774b29d4f13844c495f206cafdad9c86,Sarah Brightman,A Whiter Shade Of Pale,pop classical
5f8722278c42e555fc802f388aa08dc7,1YRoITAI4KWsCGvTlcklVj,https://p.scdn.co/mp3-preview/d64bc30c181301f93a055d2f30c5c78131b257e6?cid=774b29d4f13844c495f206cafdad9c86,John Williams,Lando's Palace,classical instrumental
fc9605dd65a189bca6b0bc3650a7dc67,3s053hXj05Te08tBD5L5VP,https://p.scdn.co/mp3-preview/66f0d3f6065d6def49b94e9b4e1f507421a7ef3b?cid=774b29d4f13844c495f206cafdad9c86,Jeremy Soule,Imperial Throne,classical
0da9ede8bbb43913d77cfa745d18d557,0Ghc77RubAAZR29WwkZdcY,https://p.scdn.co/mp3-preview/e06acc1257f0407fdef044e0bbd28f3191f6ea34?cid=774b29d4f13844c495f206cafdad9c86,Andrea Bocelli,Rapsodia,classical
c4b93e94e4a4f2a5b4ff236b5dd48d99,08G9pJtUJY36lLld2wa4zX,https://p.scdn.co/mp3-preview/f33088f864851aa0c137464d571399fd4abdb161?cid=774b29d4f13844c495f206cafdad9c86,Dario Marianelli,England Prevails,classical instrumental
0980fc749166b1ff57f03b8d35aa8839,0iUyHJU4F3FmtiQHuSRpT8,https://p.scdn.co/mp3-preview/ae48f95ab35cf93bb83f83085a04dd42b1e161f9?cid=774b29d4f13844c495f206cafdad9c86,Epica,Palladium,classical metal instrumental
735540b689b6bd1a9faf991653aa745f,065H9nQe7BeO4Wsru95mRA,https://p.scdn.co/mp3-preview/cf459c7272dd6515b0dddba046b4cb7e55fd7b93?cid=774b29d4f13844c495f206cafdad9c86,Richard Wagner,Tannhäuser: Overture,classical
0fb90d3f83e6dc451a641bd148814bc8,0Y7ounbIVE66AZ0Kkl83H6,https://p.scdn.co/mp3-preview/27a794d293980c80c562ae5b400720d91586e293?cid=774b29d4f13844c495f206cafdad9c86,Yiruma,Till I Find You,classical instrumental
